,ID,Molecular_Name,Covalent Warhead,n_obs,y,LogConcentration,Negative,Positive,theta,ASE,Variances,Outlier_Pos
29,ID_30,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[56.14016459 56.34779127 59.00287436 59.49518973 56.05087099 56.92526016
 48.34727907 51.18591609 29.8880742  33.12794618 15.00265993 17.2598347
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[60.68607671 59.25180271 58.7861658  59.42387799 57.28504854 59.73951069
 58.42305678 57.95019543 57.92488188 58.36331242 58.26698084 58.82143634
 59.25752589 60.48119739]","[0.         0.         0.         0.47730544 0.         0.53634322
 0.         0.         0.         0.45265244 0.         0.
 0.         0.         0.         0.        ]",[ 0.08738606 58.84624132 -6.79103613  1.33435526],[0.04773106 0.24161409 0.02218905 0.07411491],[3.47292451 0.03664321 0.8831787 ],[]
30,ID_31,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[85.84611424 86.17190432 85.0146123  85.22196084 84.52530151 84.67294024
 82.03743978 82.31334455 79.43229963 80.34931816 20.24300999 26.51751955
  0.54720898  0.6892065   0.6779319   0.80370227  0.33732602  0.57153463
  0.6872823   0.76426499  0.          0.44968033]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[84.67428309 83.94305798 81.93698427 81.33473916 81.60379383 79.88835396
 81.03987388 81.96668439 84.05455436 82.93741773 83.3320485  83.80269046
 85.97269564 85.20961832 88.22310517 88.37481727]","[0.8972688  0.92263423 1.06316236 1.02154403 0.99847136 0.81011408
 1.14258314 0.98027505 0.87367478 1.01099162 0.96788788 0.93373433
 0.95951385 0.85939342 0.84409531 0.96116814]",[ 0.95168269 84.16209462 -6.50679952  3.57060147],[0.02080217 0.37745407 0.00980479 0.23527369],[1.82399552 0.00693972 5.84857417],[]
31,ID_32,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[56.14 56.35 59.   59.5  56.05 56.93 48.35 51.19 29.89 33.13 15.   17.26
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.68464006 58.2536612  -6.76805372  1.32689192],[0.72290186 0.94502934 0.02920764 0.10515471],[3.8627088],[]
32,ID_33,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[89.69668746 89.76241241 88.50917318 89.21055492 88.65160461 88.93205399
 87.05205857 89.35636416 86.66771896 87.92557255 17.4408589  19.55485269
  0.51748375  0.64077196  0.24139395  0.52660574  0.52667266  0.58954049
  0.          0.34463525  0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[90.06116996 89.50412635 89.48385793 88.53325175 87.59582707 87.12546151
 87.61115038 88.00944066 88.08380556 87.38544799 88.19141451 87.93135713
 89.32433393 89.70867735 90.04297383 90.39979712]","[0.5634589  0.87148859 0.83688519 0.92986866 0.60592811 0.59380075
 0.85760234 1.02620435 0.87394057 0.82779502 0.61385967 0.84194545
 0.93646182 0.6388717  0.80828036 0.64791196]",[ 0.76838682 88.79645976 -6.50615837  4.94289013],[0.03491056 0.18131751 0.00846042 0.33022003],[0.49787616 0.01998661 1.10929891],[]
33,ID_34,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[72.55 75.57 72.27 74.72 72.52 73.67 64.08 64.24 45.68 48.99  1.46  2.15
  0.51  0.54  0.53  0.87  0.28  0.36  0.    0.    0.    0.37]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-2.49893726e-02  7.16663395e+01 -6.77930618e+00  3.15246498e+00],[0.847004   0.97801165 0.01963989 0.49424709],[7.06450382],[]
34,ID_35,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[76.5  76.79 75.33 76.33 75.74 75.89 70.48 72.15 23.14 49.93  0.53  0.57
  0.58  0.62  0.37  0.61  0.61  0.67  0.    0.49  0.    0.58]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[77.16 77.31 77.03 74.92 75.86 75.94 77.6  76.99 76.81 76.3  76.28 77.05
 77.82 77.78 76.59]","[0.8  0.81 0.46 0.78 0.63 0.72 0.72 0.76 0.83 0.65 0.68 0.81 0.7  0.57
 0.65]",[ 0.69656706 76.3975222  -7.08649344  4.55557249],[0.02518493 0.14695112 0.10036583 1.83034466],[0.22815236 0.00982383 0.72555004],"[8, 9]"
35,ID_36,Ebselen,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[76.42 73.34 70.78 59.02 41.36  0.48  0.31  0.26  0.66  0.    0.41],"[-8.69897    -8.30103    -7.82390874 -7.33724217 -6.86327943 -6.38510278
 -5.90833304 -5.43132902 -4.95424685 -4.4771256  -4.        ]","[72.8  73.92 73.78 73.29 74.29 72.97 73.66 73.95 73.   72.4  72.86 73.93
 73.33]","[0.92 0.86 0.71 0.6  0.69 0.77 0.8  0.53 0.75 0.98 0.74 0.58 0.5  0.75
 0.59]",[ 0.71726561 73.39364897 -6.87400087  1.98712842],[0.03492908 0.15107769 0.04107457 0.35125337],[12.50133207  0.01830987  0.29782079],[]
36,ID_37,Ebselen,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[69.91 68.69 69.81 67.93 67.93 71.86 68.19 68.49 65.78 67.71 68.37],"[-8.69897    -8.30103    -7.82390874 -7.33724217 -6.86327943 -6.38510278
 -5.90833304 -5.43132902 -4.95424685 -4.4771256  -4.        ]",[65.44 66.   67.1  69.79 69.39 67.35 67.47 67.79 69.39 69.57 68.51],[1.05 1.   1.06 1.04 0.98 0.79 0.88 0.92 0.89 0.82 0.98 0.95],[ 0.9466668  68.37048853  0.          0.49332834],[0.02447599 0.35157485 5.37161175 0.64251601],[2.1459391  0.00718889 2.14204315],[]
37,ID_38,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[37.49 39.26 31.99 32.95 28.78 32.9  22.66 25.17  3.15 10.82  0.    4.12
  0.    0.18  0.    0.21  0.    0.    0.    0.    0.    0.  ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[34.49 35.16 35.74 30.64 31.8  28.08 33.97 35.64 33.29 33.05 31.14 31.8
 33.06 32.16 30.96 34.08]","[0.2  0.   0.   0.   0.24 0.19 0.24 0.   0.   0.46 0.   0.   0.2  0.2
 0.19 0.2 ]",[ 0.13248008 33.01297239 -7.13907212  1.96620621],[0.03290588 0.44989685 0.03366622 0.26275128],[3.53749974 0.01738125 4.03888564],[1]
38,ID_39,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[73.62 74.81 72.7  73.13 71.66 75.66 67.12 69.93 62.22 62.94 13.37 14.54
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.14422866 73.1813489  -6.59955967  2.90809364],[0.3575906  0.42422706 0.00907161 0.10633482],[1.22276641],[6]
39,ID_40,Ebselen,1,"[2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1]","[61.76303934 63.79207635 48.81260591 62.87838811 59.13790196 61.21517616
 39.76460838 84.66598705 40.70138465  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.38510278 -6.38510278 -5.90833304
 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685 -4.4771256
 -4.4771256  -4.        ]",None,None,[-2.08782344e-02  6.31807392e+01 -6.84713793e+00  1.59862062e+01],[2.24865417e+00 2.57866068e+00 1.81135637e+03 1.79393025e+06],[46.04979714],[6]
40,ID_41,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[57.54 58.76 53.53 57.85 52.78 53.07 32.99 51.25 24.1  35.3   9.93 11.19
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.36804081 56.46376041 -6.81730993  1.56432614],[0.86034941 1.11913378 0.03409265 0.18513312],[6.11559517],[6]
41,ID_42,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 0.    0.   32.21 33.39 29.33 33.25 18.42 19.03  5.94  8.02  6.17  7.39
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[ 0.2648837  35.83446448 -7.28360814  1.21952455],[0.65675329 2.22776256 0.07324886 0.20078436],[3.74854892],"[0, 1]"
42,ID_43,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[26.01 27.51 26.1  26.46 21.03 24.95 19.11 19.29  6.73  8.22  1.16  1.58
  0.34  0.54  0.37  0.49  0.29  0.37  0.15  0.25  0.14  0.15]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[26.34 27.5  25.29 27.02 26.13 27.26 28.19 24.14 25.04 27.63 27.19 25.98
 28.14 27.93 27.37]","[0.82 0.61 0.69 0.54 0.41 0.51 0.54 0.46 0.4  0.61 0.6  0.61 0.73 0.59
 0.65 0.5 ]",[ 0.56551251 26.61663322 -7.11554335  1.80734097],[0.02694559 0.17729338 0.01111405 0.06878107],[0.1900419  0.01209803 1.39328848],[4]
43,ID_44,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 0.95570954 36.2060281  32.9341521  34.74069888 31.57679499 32.04153639
 21.39646043 24.11158018 12.91261401 14.13115908  0.38628971  1.20416849
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.45666566 35.08732268 -7.08717571  1.33914625],[0.47457755 0.92329936 0.03742922 0.13445715],[1.95771127],[0]
44,ID_45,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[34.6972571 36.0487176 33.290076  34.0221382 29.5163302 30.2517918
 20.2173455 22.6553694 10.9647632 11.3011796  0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.       ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.46153415 34.95579964 -7.17096796  1.317986  ],[0.40434717 0.73738808 0.03195499 0.11250814],[1.46518258],[]
45,ID_46,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 1.14820172  4.36747174 30.97315089 32.03785154 27.35180201 27.39928933
 17.66730719 19.75670266  5.67553212  7.57697868  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.24007086 31.69210794 -7.24137821  1.55021667],[0.24924401 0.65265723 0.02299223 0.10872984],[0.61750677],"[0, 1]"
46,ID_47,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[34.56213316 34.86600609 30.66341272 31.29875543 25.71827093 25.85240252
 17.9994167  20.8662673   9.96607473 10.05851799  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.5901685  34.17485499 -7.26465343  1.09754712],[0.51617131 1.15696951 0.05019061 0.12132108],[2.16535004],[]
47,ID_48,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[23.72999363 28.06471916 21.86672645 22.51215531 20.3563408  20.82206684
 13.08689836 13.86696553  4.32359245  7.18314436  1.47727863  1.64773619
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[24.05254088 24.06085942 23.3683038  23.85345862 23.84119875 23.27769347
 24.87308013 25.38242152 22.94747119 21.71568284 23.68121927 22.49890751
 23.17707404 22.89720822]","[0.34469546 0.17592013 0.         0.         0.36734875 0.
 0.39152042 0.22799815 0.         0.         0.         0.
 0.         0.         0.         0.14886218]",[ 0.09579355 23.50267856 -7.23747718  1.37050423],[0.03576266 0.20506632 0.01779736 0.06491419],[0.29709466 0.02135171 0.81038004],[1]
48,ID_49,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[27.59955052 33.37552298 28.81387618 30.60803442 24.00062929 27.73728919
  2.79965901 14.68328128  5.17694567  6.76587987  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[ 0.07689972 30.83748665 -7.34294983  1.46796859],[0.4279004  0.88644871 0.04617478 0.17166779],[1.86035353],[6]
49,ID_50,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[22.95372341 25.73792031 20.40485193 22.63747037 16.05691492 18.60050504
 11.44610996 14.51857576  3.70536254  5.76444111  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.35745596 24.06345639 -7.35589401  1.13621666],[0.44536566 1.08734848 0.06386025 0.16289127],[1.72736111],[]
50,ID_51,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[28.61453967 30.50081233 27.22677906 27.66390972 26.1593572  26.76879158
 19.05299421 19.61313098  0.55033111  6.39372314  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[28.11377724 27.24091364 26.76535483 27.16015128 29.4583     28.49525862
 29.5418343  30.16484092 23.88941864 26.75934887 25.66742282 26.1457615
 27.80571183 28.15182086 28.80918184]","[0.         0.         0.         0.         0.         0.
 0.21101633 0.         0.         0.         0.23736987 0.
 0.17515785 0.         0.16987781 0.        ]",[ 0.04772095 28.09093059 -7.18287813  2.15339387],[0.02162067 0.25844081 0.02247334 0.26670364],[0.42185677 0.00757013 2.76465235],"[8, 9]"
51,ID_52,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[89.7  89.74 88.33 88.55 88.22 89.52 88.7  89.25 88.44 88.78 88.29 88.99
 87.92 88.95 87.88 88.71 87.74 88.02 87.95 88.71 87.67 88.87]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[88.09619811 90.2575     -8.50375061  0.3108971 ],[ 0.85809244 10.21766847 12.18071536  1.07206906],[0.27976386],[]
52,ID_53,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[31.25938394 51.54092412 80.07173274 81.47130963 78.43103125 81.38100189
 74.16905876 76.86813434 61.2086654  64.42292045 44.95927171 47.39937122
  2.83253451  3.46317837  0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.73404896 73.30030088 -6.31131163  2.40236901],[2.56071643 2.54824568 0.05375351 0.71938558],[49.50671762],[0]
53,ID_54,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 86.95 100.    85.94 100.    79.85 100.     8.93  66.99  51.21  59.14
  14.34  15.75   0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.  ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-1.21123651 92.40686465 -6.80384859  1.44555532],[2.21791933 2.90265384 0.05553692 0.25441176],[38.62427008],[6]
54,ID_55,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[79.30903656 85.77784012 81.76979315 84.91139942 81.51519342 83.9675866
 77.5405659  79.53127619 67.82033869 71.39283872  3.90260025  4.80873401
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-2.98590274e-02  8.18492520e+01 -6.68249144e+00  4.15461260e+00],[0.60190914 0.67442623 0.01654523 0.33355328],[3.59111435],[]
55,ID_56,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[66.29 75.3  64.09 65.49 60.3  64.98 65.72 66.66 63.93 64.63 11.43 21.04
  8.41  8.64  0.    4.69  0.    0.    0.    0.    0.    0.  ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[ 2.09094485 66.23977026 -6.51887774  4.0275659 ],[1.27049825 1.41828854 0.04497085 1.18811797],[15.90689997],[]
56,ID_57,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[64.7267201 66.0797196 64.511544  64.6433056 61.1013516 62.0242516
 53.6387717 53.79078   38.1139486 38.2492033 11.6245859 12.0352306
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.       ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[53.7275763 55.2602487 56.5110165 55.5119465 56.6393265 56.4271412
 56.8624929 58.944357  59.2930698 58.2080521 58.9834189 60.203753
 64.0396301 60.4607455 63.10498   63.5202887]","[0.         4.49975817 5.23527606 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",[ 0.10996793 62.85349373 -6.77250255  1.63258776],[0.33890521 0.59725351 0.01741318 0.0899785 ],[ 2.31033157  3.04641667 26.87798561],[]
57,ID_58,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[60.7027785  61.3305008  59.1946363  59.4998038  56.7616115  57.8881638
 49.6459871  50.9042913  34.6769975  36.3659671   7.92461286  8.03467843
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.53399347 59.1137855  -6.79129872  1.71891913],[0.52838645 0.66849943 0.01860294 0.11337143],[2.41574924],[]
58,ID_59,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[51.94599616 53.85357193 52.15462185 53.14037862 49.94718832 50.11750904
 42.21305665 44.01884658 21.7592958  25.12387625  4.9369812   5.6496905
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]","[46.4250008  47.19610972 49.14726475 49.14058468 51.10093893 51.39309545
 54.13613189 55.32536181 57.9396913  55.23303714 54.14048954 53.80579652
 50.48856522 52.85958704 52.79925982 51.62226373]","[0.15821596 0.         0.         0.23406968 0.         0.
 0.         0.         0.         0.         0.         0.
 0.25495929 0.         0.         0.        ]",[ 3.78084227e-02  5.25286254e+01 -6.95318205e+00  1.69794283e+00],[0.02141632 0.26893175 0.00969188 0.04742935],[3.79452711e-01 7.42213455e-03 9.27029816e+00],[9]
59,ID_60,Ebselen,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[59.4027936  60.2721688  57.9176026  58.6279966  57.4867765  57.6367158
 47.5088613  50.108394   29.7791065  30.4182063   6.79832508  6.83742335
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]","[-8.69897    -8.69897    -8.30103    -8.30103    -7.82390874 -7.82390874
 -7.33724217 -7.33724217 -6.86327943 -6.86327943 -6.38510278 -6.38510278
 -5.90833304 -5.90833304 -5.43132902 -5.43132902 -4.95424685 -4.95424685
 -4.4771256  -4.4771256  -4.         -4.        ]",None,None,[-0.31743515 58.88973304 -6.85917179  1.76168446],[0.23353062 0.30692293 0.00842772 0.06083585],[0.4856708],[6]
